age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
152,extpan01.example.net,asset-27274,10.25.57.29,EXTPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5706,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.719594026873725,2025-05-24,Disable affected service if not required.,2025-07-25,Mitigation,2025-11-05,vuln-794595,2026-02-02,22,TCP,,Critical,ACTIVE,119,2026-04-17
178,extpan01.example.net,asset-27274,10.179.102.181,EXTPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3098,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.37368178130814,2025-05-05,Disable affected service if not required.,2025-05-02,Mitigation,2025-09-24,vuln-820604,2026-02-04,22,UDP,,High,ACTIVE,69,2026-04-05
227,extpan02.example.net,asset-38194,10.109.103.67,EXTPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1895,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.768317233663092,2025-09-17,Disable affected service if not required.,2025-07-18,Mitigation,2025-12-27,vuln-423496,2026-02-02,443,TCP,,Critical,ACTIVE,147,2026-03-12
275,extpan02.example.net,asset-38194,10.53.200.161,EXTPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2807,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,9.047877794267652,2025-02-27,Disable affected service if not required.,2025-07-23,Mitigation,2025-12-05,vuln-734347,2026-02-01,22,ICMP,,High,ACTIVE,6,2026-03-17
47,extpan02.example.net,asset-38194,10.200.181.86,EXTPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6778,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.066842050597169,2025-03-30,Disable affected service if not required.,2025-12-06,Mitigation,2025-12-26,vuln-643842,2026-02-04,80,ICMP,,High,ACTIVE,51,2026-04-27
118,extpan02.example.net,asset-38194,10.75.206.42,EXTPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7125,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.631502112846041,2025-09-19,Disable affected service if not required.,2025-09-02,Mitigation,2026-01-04,vuln-137827,2026-01-30,22,ICMP,,Critical,ACTIVE,27,2026-04-05
249,extpan02.example.net,asset-38194,10.11.41.73,EXTPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5939,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.524244362339417,2025-02-18,Disable affected service if not required.,2025-09-03,Mitigation,2025-12-30,vuln-385693,2026-01-31,22,UDP,,Critical,ACTIVE,168,2026-04-12
139,extpan02.example.net,asset-38194,10.221.22.20,EXTPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2210,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.804509663001545,2025-06-09,Disable affected service if not required.,2025-12-28,Mitigation,2026-01-04,vuln-878727,2026-01-30,8443,ICMP,,Critical,ACTIVE,39,2026-05-01
155,intpan01.example.net,asset-87095,10.71.118.52,INTPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2633,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,7.864269955227243,2025-02-06,Disable affected service if not required.,2025-05-11,Mitigation,2025-10-03,vuln-405385,2026-02-02,22,TCP,,High,ACTIVE,105,2026-04-02
248,intpan01.example.net,asset-87095,10.73.233.180,INTPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9736,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.006593504880474,2025-06-26,Disable affected service if not required.,2025-12-30,Mitigation,2025-09-02,vuln-862899,2026-02-02,80,ICMP,,Critical,ACTIVE,28,2026-04-09
296,intpan01.example.net,asset-87095,10.250.7.102,INTPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4802,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.547085286452036,2025-05-08,Disable affected service if not required.,2025-11-13,Mitigation,2025-10-20,vuln-448583,2026-02-04,0,TCP,,High,ACTIVE,25,2026-04-02
107,intpan01.example.net,asset-87095,10.222.242.126,INTPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5095,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.383888777653356,2025-06-15,Disable affected service if not required.,2025-05-10,Mitigation,2025-08-27,vuln-858154,2026-01-30,8443,TCP,,High,ACTIVE,16,2026-03-19
130,intpan01.example.net,asset-87095,10.106.80.190,INTPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6535,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.13432342224279,2025-12-20,Disable affected service if not required.,2025-07-27,Mitigation,2025-08-16,vuln-727814,2026-02-02,22,UDP,,Critical,ACTIVE,177,2026-04-24
280,intpan01.example.net,asset-87095,10.128.81.246,INTPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4862,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.621837957660645,2025-05-05,Disable affected service if not required.,2025-04-19,Mitigation,2025-08-18,vuln-875615,2026-01-31,22,TCP,,Critical,ACTIVE,109,2026-03-24
225,intpan02.example.net,asset-20158,10.223.249.30,INTPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1639,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.185502833308147,2025-04-29,Disable affected service if not required.,2025-10-12,Mitigation,2025-08-26,vuln-610859,2026-02-04,0,ICMP,,High,ACTIVE,108,2026-04-12
152,intpan02.example.net,asset-20158,10.31.112.76,INTPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5441,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.022480102795258,2025-02-27,Disable affected service if not required.,2025-07-01,Mitigation,2025-08-16,vuln-781805,2026-02-04,23,UDP,,Critical,ACTIVE,134,2026-03-25
315,intpan02.example.net,asset-20158,10.244.183.96,INTPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9509,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.104517782116229,2025-05-11,Disable affected service if not required.,2025-05-16,Mitigation,2025-11-15,vuln-446215,2026-01-31,0,TCP,,Critical,ACTIVE,43,2026-04-04
6,intpan02.example.net,asset-20158,10.82.107.46,INTPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3463,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.770493436359228,2026-01-05,Disable affected service if not required.,2025-08-01,Mitigation,2025-11-20,vuln-308947,2026-01-31,22,ICMP,,Critical,ACTIVE,118,2026-04-16
32,intpan02.example.net,asset-20158,10.160.120.153,INTPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3563,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.366772001612581,2025-02-16,Disable affected service if not required.,2025-09-14,Mitigation,2025-10-11,vuln-759367,2026-02-05,23,UDP,,Critical,ACTIVE,73,2026-03-16
300,intpan02.example.net,asset-20158,10.187.79.95,INTPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7607,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.534307919850567,2025-03-26,Disable affected service if not required.,2025-09-26,Mitigation,2025-12-19,vuln-721427,2026-02-04,22,ICMP,,High,ACTIVE,56,2026-04-20
295,campuspan01.example.net,asset-33373,10.198.219.152,CAMPUSPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5542,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.266658888811616,2025-02-26,Disable affected service if not required.,2025-05-10,Mitigation,2025-11-15,vuln-276264,2026-02-05,23,TCP,,Critical,ACTIVE,24,2026-03-09
74,campuspan01.example.net,asset-33373,10.43.122.224,CAMPUSPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1004,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,7.923337875886167,2025-12-12,Disable affected service if not required.,2025-10-29,Mitigation,2025-08-30,vuln-946446,2026-02-02,443,ICMP,,High,ACTIVE,121,2026-04-17
257,campuspan01.example.net,asset-33373,10.195.31.62,CAMPUSPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7442,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.477309551640746,2025-06-24,Disable affected service if not required.,2025-05-10,Mitigation,2025-10-09,vuln-426905,2026-01-30,8443,UDP,,High,ACTIVE,136,2026-05-02
86,campuspan01.example.net,asset-33373,10.243.163.214,CAMPUSPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5550,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.011347677878172,2025-05-29,Disable affected service if not required.,2025-05-26,Mitigation,2025-09-04,vuln-828864,2026-01-30,80,ICMP,,Critical,ACTIVE,31,2026-04-02
334,campuspan01.example.net,asset-33373,10.90.46.7,CAMPUSPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6991,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.455372313157289,2025-07-14,Disable affected service if not required.,2025-06-04,Mitigation,2025-11-14,vuln-746944,2026-02-01,23,UDP,,High,ACTIVE,96,2026-04-26
301,campuspan02.example.net,asset-11398,10.80.85.25,CAMPUSPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7043,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.515807100040915,2025-04-25,Disable affected service if not required.,2026-01-01,Mitigation,2025-10-30,vuln-135156,2026-01-31,80,ICMP,,High,ACTIVE,123,2026-04-12
357,campuspan02.example.net,asset-11398,10.181.65.71,CAMPUSPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1937,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.271140694410956,2025-12-23,Disable affected service if not required.,2025-05-11,Mitigation,2025-09-13,vuln-614117,2026-02-04,443,ICMP,,High,ACTIVE,166,2026-03-20
20,campuspan02.example.net,asset-11398,10.95.8.157,CAMPUSPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3509,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.805639576436551,2025-10-09,Disable affected service if not required.,2025-11-01,Mitigation,2025-12-17,vuln-539953,2026-01-30,22,TCP,,High,ACTIVE,114,2026-03-28
161,campuspan02.example.net,asset-11398,10.25.220.140,CAMPUSPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5546,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.283403428290605,2025-09-30,Disable affected service if not required.,2025-12-30,Mitigation,2025-10-14,vuln-977944,2026-01-31,80,ICMP,,Critical,ACTIVE,44,2026-03-11
257,devpan01.example.net,asset-86919,10.38.187.69,DEVPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2375,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.472585229898982,2025-12-16,Disable affected service if not required.,2025-08-19,Mitigation,2025-11-18,vuln-822171,2026-02-01,443,TCP,,Critical,ACTIVE,163,2026-03-21
160,devpan01.example.net,asset-86919,10.71.144.90,DEVPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2928,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.441452490286919,2025-03-23,Disable affected service if not required.,2025-11-24,Mitigation,2025-08-16,vuln-585496,2026-02-05,22,TCP,,High,ACTIVE,47,2026-03-22
96,devpan01.example.net,asset-86919,10.82.152.161,DEVPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1329,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.266722568641125,2026-01-02,Disable affected service if not required.,2025-09-18,Mitigation,2025-10-04,vuln-582711,2026-02-05,0,TCP,,Critical,ACTIVE,79,2026-03-15
68,devpan01.example.net,asset-86919,10.80.14.98,DEVPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5703,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,7.778004035941983,2025-10-28,Disable affected service if not required.,2025-07-30,Mitigation,2025-09-24,vuln-336936,2026-01-30,23,UDP,,High,ACTIVE,52,2026-04-26
133,devpan01.example.net,asset-86919,10.179.113.68,DEVPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2514,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.989885660671838,2025-03-17,Disable affected service if not required.,2025-07-05,Mitigation,2025-10-10,vuln-909889,2026-01-31,8443,UDP,,Critical,ACTIVE,162,2026-03-25
19,devpan01.example.net,asset-86919,10.244.214.150,DEVPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7318,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.455704226627564,2025-03-22,Disable affected service if not required.,2025-09-22,Mitigation,2025-09-18,vuln-463773,2026-01-31,0,UDP,,High,ACTIVE,54,2026-04-16
47,devpan01.example.net,asset-86919,10.132.198.54,DEVPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5230,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,7.818254919854463,2025-08-27,Disable affected service if not required.,2025-12-22,Mitigation,2025-12-09,vuln-642145,2026-01-31,0,TCP,,High,ACTIVE,122,2026-04-29
301,devpan01.example.net,asset-86919,10.83.96.145,DEVPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-7191,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.95830480745726,2025-12-21,Disable affected service if not required.,2025-07-26,Mitigation,2025-12-12,vuln-760049,2026-02-03,22,TCP,,Critical,ACTIVE,108,2026-04-07
280,devpan02.example.net,asset-53871,10.48.193.6,DEVPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8192,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.109221331898961,2025-05-19,Disable affected service if not required.,2025-05-30,Mitigation,2025-09-27,vuln-596576,2026-01-30,23,UDP,,Critical,ACTIVE,96,2026-03-30
248,devpan02.example.net,asset-53871,10.174.103.77,DEVPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1657,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.570765672095042,2025-09-10,Disable affected service if not required.,2025-04-23,Mitigation,2025-12-11,vuln-541435,2026-02-02,80,ICMP,,High,ACTIVE,103,2026-03-31
84,devpan02.example.net,asset-53871,10.132.43.237,DEVPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5924,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,8.186595246172333,2025-04-14,Disable affected service if not required.,2025-09-28,Mitigation,2025-08-15,vuln-888371,2026-02-04,23,ICMP,,High,ACTIVE,86,2026-03-18
47,devpan02.example.net,asset-53871,10.80.203.197,DEVPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3317,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.101489623979498,2025-05-18,Disable affected service if not required.,2025-06-19,Mitigation,2025-11-26,vuln-582961,2026-02-05,0,TCP,,Critical,ACTIVE,52,2026-03-12
155,devpan02.example.net,asset-53871,10.79.21.48,DEVPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4869,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.357762196684792,2025-05-29,Disable affected service if not required.,2025-11-22,Mitigation,2025-11-06,vuln-261625,2026-01-31,8443,UDP,,Critical,ACTIVE,2,2026-04-07
343,westnfpan01.example.net,asset-30883,10.97.213.119,WESTNFPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4977,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.06305617330186,2025-11-19,Disable affected service if not required.,2025-06-23,Mitigation,2025-12-06,vuln-433821,2026-01-30,23,UDP,,Critical,ACTIVE,84,2026-03-11
